IVC_fascist;Movement of the Forces of the Future;;;;;;;;;;;;;
IVC;Ivory Coast;;;;;;;;;;;;;
IVC_liberal;Rally of the Republicans;;;;;;;;;;;;;
IVC_reactionary;Democratic Party;;;;;;;;;;;;;
IVC_socialist;African Socialist Movement;;;;;;;;;;;;;
IZH_ADJ;Ingrian;;;;;;;;;;;;;
IZH;Ingria;;;;;;;;;;;;;
JAL_ADJ;Jallon;Djalon;Jalon;;;;;;;;;;;
JAL_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
JAL_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
JAL_conservative;Almami's Faction;Faction Almami;Almami Fraktion;;;;;;;;;;;
JAL_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
JAL;Futa Jallon;Fouta Djalon;Fuuta Jalon;;Fouta Yallon;;;;;;;;;
JAL_liberal;Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
JAL_reactionary;The Jihadis;Les djihadistes;Das Jihadis;;;;;;;;;;;
JAL_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
JAM_ADJ;Jamaican;JamaÔcain;Jamaican;;Jamaican;;;;;;;;;
JAM_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
JAM_communist;Worker's Party;Worker's Party;Worker's Party;;;;;;;;;;;
JAM_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
JAM_fascist;Fascist Party;Fascist Party;Fascist Party;;;;;;;;;;;
JAM;Jamaica;JamaÔque;Jamaica;;Jamaica;;;;;;;;;
JAM_liberal;Liberal Party;Liberal Party;Liberal Party;;;;;;;;;;;
JAM_reactionary;Alliance for National Unity;Alliance for National Unity;Alliance for National Unity;;;;;;;;;;;
JAM_socialist;People's Political Party;People's Political Party;People's Political Party;;;;;;;;;;;
JAP_absolute_monarchy;Imperial Japan;;;;;;;;;;;;;
JAP_anarcho_liberal;Ishin Seito Shimpu;;;;;;;;;;;;;
JAP_communist;Kyousantou;Faction communiste;Kommunistische Fraktion;;;;;;;;;;;
JAP_conservative_2;Rikken Kaishintou;Faction impÈrialiste;Imperialist Faction;;;;;;;;;;;
JAP_conservative_3;Tachiagare Nippon;Faction conservatrice;Conservative Faction;;;;;;;;;;;
JAP_conservative;Rikken Teiseitou;Faction de la cour;Court Faction;;;;;;;;;;;
JAP_fascist;Kokuhonsha;Faction fasciste;Faschistische Faction;;;;;;;;;;;
JAP_liberal;Aikokusha;Faction libÈrale;Liberal Faction;;;;;;;;;;;
JAP_reactionary_2;Handoutou;Faction nationaliste;Nationalistische Fraktion;;;;;;;;;;;
JAP_reactionary;Handoutou;Faction Shogunate;Shogunate Faction;;;;;;;;;;;
JAP_socialist;Shakaitou;Faction marxiste;Marxist Faction;;;;;;;;;;;
JNG_ADJ;Channel Islander;JËrriais;Jerseyisch;;JerseyÈs;;;;;;;;;
JNG_anarcho_liberal;Anarchist Faction;Anarchist Faction;Anarchist Faction;;Anarchist Faction;;;;;;;;;
JNG_communist;Communist Faction;Communist Faction;Communist Faction;;Communist Faction;;;;;;;;;
JNG_conservative;Conservative Faction;Conservative Faction;;Conservative Faction;;;;;;;;;;
JNG_fascist;Norman Faction;Norman Faction;Norman Faction;;Norman Faction;;;;;;;;;
JNG;Jersey & Guernsey;Jersey & Guernsey;Jersey und Guernsey;;Jersey & Guernsey;;;;;;;;;
JNG_liberal;Liberal faction;Liberal Faction;Liberal Faction;;Liberal Faction;;;;;;;;;
JNG_reactionary;Monarchist Faction;Monarchist Faction;Monarchist Faction;;Monarchist Faction;;;;;;;;;
JNG_socialist;Labour Faction;Labour Faction;Labour Faction;;Labour Faction;;;;;;;;;
JOH;Johor;;;;;;;;;;;;;
JOR_ADJ;Jordanian;;;;;;;;;;;;;
JOR_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
JOR_communist;Al-Hizb al-Shuyui al-Urduni;;;;;;;;;;;;;
JOR_conservative;Hizb al-Wasat al-Islami;;;;;;;;;;;;;
JOR_fascist;Hizb al-Mustaqbal;;;;;;;;;;;;;
JOR;Jordan;;;;;;;;;;;;;
JOR_liberal;Yasari-d-al-Dimaqrati al-Urduni;;;;;;;;;;;;;
JOR_reactionary;Hizb al-Hashemiyya al-Urduni;;;;;;;;;;;;;
JOR_socialist;Hizb al-Baath al-Ishtiraki al-Urduni;;;;;;;;;;;;;
KAF_ADJ;Kaffan;Kaffaienne;Kaffaische;;;;;;;;;;;
KAF_anarcho_liberal;Freedom Faction;Faction libertÈ;Freiheit Fraktion;;;;;;;;;;;
KAF_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KAF_conservative;Royal faction;Faction royale;Kˆnigliche Fraktion;;;;;;;;;;;
KAF_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KAF;Kaffa;Kaffa;Kaffa;;Kaffa;;;;;;;;;
KAF_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
KAF_reactionary;Traditionalist faction;Faction traditionaliste;Traditionalist Fraktion;;;;;;;;;;;
KAF_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KAG_absolute_monarchy_ADJ;Maeda;;;;;;;;;;;;;
KAG_absolute_monarchy;Kaga;;;;;;;;;;;;;
KAG_ADJ;Ishikawan;;;;;;;;;;;;;
KAG_hms_government_ADJ;Maeda;;;;;;;;;;;;;
KAG_hms_government;Kaga;;;;;;;;;;;;;
KAG;Ishikawa;;;;;;;;;;;;;
KAG_prussian_constitutionalism_ADJ;Maeda;;;;;;;;;;;;;
KAG_prussian_constitutionalism;Kaga;;;;;;;;;;;;;
KAM_ADJ;Kamchatkan;;;;;;;;;;;;;
KAM_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KAM_bourgeois_dictatorship;Far Eastern Republic;;;;;;;;;;;;;
KAM_communist;The Communists;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KAM_conservative;The Conservatives;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
KAM_fascist;The Nationalists;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KAM;Kamchatka;;;;;;;;;;;;;
KAM_liberal;The Liberals;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KAM_presidential_dictatorship;Far Eastern Republic;;;;;;;;;;;;;
KAM_proletarian_dictatorship;Far Eastern Republic;;;;;;;;;;;;;
KAM_reactionary;The Khanate Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
KAM_socialist;The Socialists;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KAR_ADJ;Kareni;;;;;;;;;;;;;
KAR;Karen;;;;;;;;;;;;;
kavango;Kavango-Kimbundu;;;;;;;;;;;;;
KAZ_absolute_monarchy;Kazakh Khanate;;;;;;;;;;;;;
KAZ_ADJ;Kazakh;;;;;;;;;;;;;
KAZ_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KAZ_communist;The Communists;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KAZ_conservative;The Conservatives;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
KAZ_fascist;The Nationalists;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KAZ;Kazakhstan;;;;;;;;;;;;;
KAZ_liberal;The Liberals;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KAZ_reactionary;The Khanate Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
KAZ_socialist;The Socialists;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KBO_ADJ;Bornu;Bornu;Bornu;;;;;;;;;;;
KBO_anarcho_liberal;Freedom Faction;Faction de libertÈ;Freiheits Fraktion;;;;;;;;;;;
KBO;Bornu;Kanem-Bornu;Kanem-Bornu;;Kanem-Bornu;;;;;;;;;
KBO_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KBO_conservative;Mai Faction;Faction Mai;Mai Fraktion;;;;;;;;;;;
KBO_fascist;Greater Kanem-Bornu Faction;Faction du Grand Empire du Kanem-Bornou;Groﬂer Kanem-Bornu ReichFraktion;;;;;;;;;;;
KBO_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
KBO_reactionary;Religious Faction;Religieux Faction;Religiˆse Fraktion;;;;;;;;;;;
KBO_socialist;People's welfare Faction;Faction du bien-Ítre populaire;Volksbetreuungsamt Fraktion;;;;;;;;;;;
KCH_ADJ;Kachin;;;;;;;;;;;;;
KCH;Kachin;;;;;;;;;;;;;
KDH_ADJ;Kedai;;;;;;;;;;;;;
KDH;Kedah;;;;;;;;;;;;;
KDS_ADJ;Kurdish;;;;;;;;;;;;;
KDS_anarcho_liberal;Terakkipeweran;;;;;;;;;;;;;
KDS_communist;Komala;;;;;;;;;;;;;
KDS_conservative_2;Partiya KurdistanÍ;;;;;;;;;;;;;
KDS_conservative;Meclis-i MÓran;;;;;;;;;;;;;
KDS_fascist;Jiyanewe;;;;;;;;;;;;;
KDS;Kurdistan;;;;;;;;;;;;;
KDS_liberal_2;HÍvÓ;;;;;;;;;;;;;
KDS_liberal_3;YeketÓ NistÓman;;;;;;;;;;;;;
KDS_liberal;Azadi;;;;;;;;;;;;;
KDS_reactionary_2;Bizutnawai Islami;;;;;;;;;;;;;
KDS_reactionary;Meclis-i Mesayih;;;;;;;;;;;;;
KDS_socialist_2;Partiya Zahmatkesan;;;;;;;;;;;;;
KDS_socialist;Partiya KarkerÍn;;;;;;;;;;;;;
kefficho;Omotic;;;;;;;;;;;;;
KEL_ADJ;Kelantani;;;;;;;;;;;;;
KEL;Kelantan;;;;;;;;;;;;;
KER_ADJ;Cornish;Cornouaillais;Cornish;CornÈs;;;;;;;;;;
KER_anarcho_liberal;Radical Party;Radical Party;Radical Party;;;;;;;;;;;
KER_communist;Miners' and Fishers' Party;Miners' and Fishers' Party;Miners' and Fishers' Party;;;;;;;;;;;
KER_conservative;Conservative Party;Conservative Party;Conservative Party;;;;;;;;;;;
KER;Cornwall;Cornouailles;Cornwall;;Cornwall;;;;;;;;;
KER_fascist;Mebyon Kernow;Mebyon Kernow;Mebyon Kernow;;;;;;;;;;;
KER_liberal;Liberal Party;Liberal Party;Liberal Party;;;;;;;;;;;
KER_reactionary;Party Kenethlegek;Party Kenethlegek;Party Kenethlegek;;;;;;;;;;;
KER_socialist;Labour Party;Labour Party;Labour Party;;;;;;;;;;;
Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
KHI_absolute_monarchy;Khiva;;;;;;;;;;;;;
kikuyu;KikuyuñKamba;;;;;;;;;;;;;
kilombero;Kilombero;;;;;;;;;;;;;
kingwana;Kingwana;;;;;;;;;;;;;
KIT_ADJ;Kittitian;;;;;;;;;;;;;
KIT;Saint Kitts;;;;;;;;;;;;;
KLM_ADJ;Kalimantan;;;;;;;;;;;;;
KLM;Kalimantan;;;;;;;;;;;;;
KMK_ADJ;Kalmyk;;;;;;;;;;;;;
KMK_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KMK_communist;The Communists;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KMK_conservative;The Conservatives;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
KMK_fascist_dictatorship;Kalmyk Khanate;;;;;;;;;;;;;
KMK_fascist;The Mongolian Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KMK;Kalmykia;;;;;;;;;;;;;
KMK_liberal;The Liberals;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KMK_proletarian_dictatorship;Kalmyk Republic;;;;;;;;;;;;;
KMK_reactionary;The Khanate Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
KMK_socialist;The Socialists;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KML_ADJ;Kumulian;;;;;;;;;;;;;
KML_anarcho_liberal;Kumul Libertarians;;;;;;;;;;;;;
KML_bourgeois_dictatorship;Kumul;;;;;;;;;;;;;
KML_communist;Kumul People's Party;;;;;;;;;;;;;
KML_conservative;Kumul Shah Faction;;;;;;;;;;;;;
KML_democracy;Kumul Republic;;;;;;;;;;;;;
KML_fascist;Kumul National Front;;;;;;;;;;;;;
KML;Kumul Khanate;;;;;;;;;;;;;
KML_liberal;Kumul Reformers;;;;;;;;;;;;;
KML_proletarian_dictatorship;People's Republic of Kumul;;;;;;;;;;;;;
KML_reactionary;Kumul Fundamentalists;;;;;;;;;;;;;
KML_socialist;Kumul Socialists;;;;;;;;;;;;;
KMT_ADJ;Chinese;;;;;;;;;;;;;
KMT_anarcho_liberal;Republicans;RÈpublicains;Republikaner;;;;;;;;;;;
KMT_communist;Communist Party of China;Parti communiste chinois;Kommunistische Partei Chinas;;;;;;;;;;;
KMT_conservative_2;Zhiqiang;Zhiqiang;Zhiqiang;;;;;;;;;;;
KMT_conservative_4;Kuomintang Chiang;Kuomintang Chiang;Kuomintang Chiang;;;;;;;;;;;
KMT_conservative;Imperial Faction;Faction impÈriale;Kaiserliche Fraktion;;;;;;;;;;;
KMT_fascist;Fascists;Fascistes;Faschisten;;;;;;;;;;;
KMT_liberal_2;Kuomintang Sun;Kuomintang Sun;Kuomintang Sun;;;;;;;;;;;
KMT_liberal_3;Feng Yuxiang;Feng Yuxiang;Feng Yuxiang;;;;;;;;;;;
KMT_liberal;Reformers;RÈformateurs;Reformer;;;;;;;;;;;
KMT;Nationalist China;;;;;;;;;;;;;
KMT_proletarian_dictatorship;Socialist Republic of China;;;;;;;;;;;;;
KMT_reactionary;Conservatives;Conservateurs;Konservative;;;;;;;;;;;
KMT_socialist;Socialists;Socialistes;Sozialisten;;;;;;;;;;;
KNG_ADJ;Wattaran;Wattaran;Wattaran;;;;;;;;;;;
KNG_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KNG_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KNG_conservative;Fama's Faction;Faction Fama;Fama Fraktion;;;;;;;;;;;
KNG_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KNG_liberal;Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KNG_reactionary;Religious Faction;Religieux Faction;Religiˆse Fraktion;;;;;;;;;;;
KNG_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KNG;Wattara;Ouattara;Wattara;;Wattara;;;;;;;;;
KNY_ADJ;Kenyan;;;;;;;;;;;;;
KNY_anarcho_liberal;The Independent Party;;;;;;;;;;;;;
KNY_communist;Farmers Party;;;;;;;;;;;;;
KNY_conservative;Democratic Party;;;;;;;;;;;;;
KNY_fascist;Fascist Party;;;;;;;;;;;;;
KNY;Kenya;;;;;;;;;;;;;
KNY_liberal;FORDñAsili;;;;;;;;;;;;;
KNY_reactionary;Kenya African National Union;;;;;;;;;;;;;
KNY_socialist;FORDñKenya;;;;;;;;;;;;;
KOK_absolute_monarchy;Kokand;;;;;;;;;;;;;
KON_ADJ;Kongolese;Kongolaise;Kongolesische;;;;;;;;;;;
KON_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KON_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KON_conservative;MweneKongo Faction;Faction MweneKongo;MweneKongo Fraktion;;;;;;;;;;;
KON_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KON;Kongo;Kongo;Kongo;;Congo;;;;;;;;;
KON_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
KON_reactionary;Religious Faction;Religieux Faction;Religiˆse Fraktion;;;;;;;;;;;
KON_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KOR_absolute_monarchy;Kingdom of Joseon;;;;;;;;;;;;;
KOR_anarcho_liberal;Geubjinpa;;;;;;;;;;;;;
KOR_communist;Choson Kongsantang;;;;;;;;;;;;;
KOR_conservative_2;Wangdangpa;;;;;;;;;;;;;
KOR_conservative;Tong Hak;;;;;;;;;;;;;
KOR_fascist;Pasiseuteu Pati;;;;;;;;;;;;;
KOR;Korea;;;;;;;;;;;;;
KOR_liberal_2;Songgyungwan;;;;;;;;;;;;;
KOR_liberal_3;Silhak;;;;;;;;;;;;;
KOR_liberal;Taewon'gun;;;;;;;;;;;;;
KOR_proletarian_dictatorship;DPRK;;;;;;;;;;;;;
KOR_reactionary;Bandong;;;;;;;;;;;;;
KOR_socialist;Sahoe-tang;;;;;;;;;;;;;
kreol;Kreol;;;;;;;;;;;;;
KRL_ADJ;Karelian;;;;;;;;;;;;;
KRL_anarcho_liberal;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;;Aktivistinen vastustuspuolue;;;;;;;;;
KRL_communist;Punakaarti;Punakaarti;Punakaarti;;Punakaarti;;;;;;;;;
KRL_conservative_2;Svenska partiet;Svenska partiet;Svenska partiet;;Svenska partiet;;;;;;;;;
KRL_conservative;Suomalainen puolue;Suomalainen puolue;Suomalainen puolue;;Suomalainen puolue;;;;;;;;;
KRL_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;
KRL;Karelia;;;;;;;;;;;;;
KRL_liberal_2;Edistyspuolue;Edistyspuolue;Edistyspuolue;;Edistyspuolue;;;;;;;;;
KRL_liberal;Nuorsuomalaiset;Nuorsuomalaiset;Nuorsuomalaiset;;Nuorsuomalaiset;;;;;;;;;
KRL_reactionary;Kokoomus;Kokoomus;Kokoomus;;Kokoomus;;;;;;;;;
KRL_socialist;Sosiaalidemokraatit;Sosiaalidemokraatit;Sosiaalidemokraatit;;Sosiaalidemokraatit;;;;;;;;;
KRN_ADJ;Karnatak;;;;;;;;;;;;;
KRN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KRN_bourgeois_dictatorship_ADJ;Tamil;;;;;;;;;;;;;
KRN_bourgeois_dictatorship;Tamil Nadu;;;;;;;;;;;;;
KRN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KRN_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
KRN_democracy_ADJ;Tamil;;;;;;;;;;;;;
KRN_democracy;Tamil Nadu;;;;;;;;;;;;;
KRN_fascist_dictatorship_ADJ;Tamil;;;;;;;;;;;;;
KRN_fascist_dictatorship;Tamil Nadu;;;;;;;;;;;;;
KRN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KRN;Karnatak;;;;;;;;;;;;;
KRN_liberal;The Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KRN_proletarian_dictatorship_ADJ;Carnatic;;;;;;;;;;;;;
KRN_proletarian_dictatorship;Republic of the Carnatic;;;;;;;;;;;;;
KRN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
KRN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KRY_ADJ;Ugrian;;;;;;;;;;;;;
KRY_anarcho_liberal;The Libertains;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KRY_communist;The Communists;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KRY_conservative;The Conservatives;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
KRY_fascist;The Nationalists;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KRY;Krasnoyarsk;;;;;;;;;;;;;
KRY_liberal;The Liberals;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KRY_reactionary;The Khanate Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
KRY_socialist;The Socialists;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KTH_ADJ;Kathirii;;;;;;;;;;;;;
KTH;Kathiri;;;;;;;;;;;;;
KTI_ADJ;Kutain;;;;;;;;;;;;;
KTI_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
KTI_communist;The Communist Faction;;;;;;;;;;;;;
KTI_conservative;Royal Faction;;;;;;;;;;;;;
KTI_fascist;The Fascist Faction;;;;;;;;;;;;;
KTI;Kutai;;;;;;;;;;;;;
KTI_liberal;The Liberal Faction;;;;;;;;;;;;;
KTI_reactionary;The Nationalist Faction;;;;;;;;;;;;;
KTI_socialist;The Socialist Faction;;;;;;;;;;;;;
KUB_ADJ;Kuba;Kuba;Kuba;;;;;;;;;;;
KUB_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KUB_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KUB_conservative;Nyim's Faction;Faction Nyim;Nyim Fraktion;;;;;;;;;;;
KUB_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KUB;Kuba;Kuba;Kuba;;Kuba;;;;;;;;;
KUB_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
KUB_reactionary;Aristocrat's faction;Faction des aristocrates;Aristokraten Fraktion;;;;;;;;;;;
KUB_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KWT_ADJ;Kuwaiti;;;;;;;;;;;;;
KWT;Kuwait;;;;;;;;;;;;;
KYR_ADJ;Kyrgyz;;;;;;;;;;;;;
KYR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KYR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KYR_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
KYR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KYR;Kyrgyzstan;;;;;;;;;;;;;
KYR_liberal;The Liberal Faction;Faction libÈrale;Die liberale Fraktion;;;;;;;;;;;
KYR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
KYR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
KZB_ADJ;Kazembe;Kazembe;Kazembe;;;;;;;;;;;
KZB_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
KZB_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
KZB_conservative;Mwata Faction;Faction Mwata;Mwata fraktion;;;;;;;;;;;
KZB_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
KZB;Kazembe;Kazembe;Kazembe;;Cazembe;;;;;;;;;
KZB_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
KZB_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
KZB_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
lacustrine_bantu;Northeast Bantu;;;;;;;;;;;;;
LAN_ADJ;Lanfang;;;;;;;;;;;;;
LAN_anarcho_liberal;Radical Kongsi;;;;;;;;;;;;;
LAN_communist;The Communist Kongsi;;;;;;;;;;;;;
LAN_conservative;Conservative Kongsi;;;;;;;;;;;;;
LAN_fascist;Fascist Kongsi;;;;;;;;;;;;;
LAN;Lanfang;;;;;;;;;;;;;
LAN_liberal;Liberal Kongsi;;;;;;;;;;;;;
LAN_reactionary;Nationalist Kongsi;;;;;;;;;;;;;
LAN_socialist;Socialist Kongsi;;;;;;;;;;;;;
LBA_ADJ;Luba;Luba;Luba;;;;;;;;;;;
LBA_anarcho_liberal;Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
LBA_communist;Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
LBA_conservative;Royal Faction;Faction royale;Kˆnigsfraktion;;;;;;;;;;;
LBA_fascist;Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
LBA_liberal;Reform Faction;Faction de rÈforme;Verbesserung Fraktion;;;;;;;;;;;
LBA;Luba;Luba;Luba;;Luba;;;;;;;;;
LBA_reactionary;Empire Faction;Faction d'empire;Reich Fraktion;;;;;;;;;;;
LBA_socialist;Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
LBG_ADJ;Limburgian;;;;;;;;;;;;;
LBG;Limburg;;;;;;;;;;;;;
LBN_ADJ;Lebanese;;;;;;;;;;;;;
LBN_anarcho_liberal;Hizb al-Wataniyyin al-Ahrar;;;;;;;;;;;;;
LBN_communist;Al-Hizb al-Shooyoo'i al-Lubnani;;;;;;;;;;;;;
LBN_conservative;At-Tayyar al-Watani al-Horr;;;;;;;;;;;;;
LBN_fascist;Phalanges Libanaises;;;;;;;;;;;;;
LBN;Lebanon;;;;;;;;;;;;;
LBN_liberal;Harakat al-Tajaddod al-Dimoqrati;;;;;;;;;;;;;
LBN_reactionary;Harakat al-Qawmiyyin al-Arab;;;;;;;;;;;;;
LBN_socialist;Hizb al-Taqadummi al-Ishtiraki;;;;;;;;;;;;;
LBY_ADJ;Libyan;;;;;;;;;;;;;
LBY;Libya;;;;;;;;;;;;;
lendu;Lendu;;;;;;;;;;;;;
LHJ_ADJ;Laheji;;;;;;;;;;;;;
LHJ;Lahej;;;;;;;;;;;;;
LIB_anarcho_liberal;Radical Party;;;;;;;;;;;;;
LIB_communist;Communist Party;;;;;;;;;;;;;
LIB_conservative_2;Democratic Party;;;;;;;;;;;;;
LIB_conservative;Republican Party;;;;;;;;;;;;;
LIB_fascist;Fascist Party;;;;;;;;;;;;;
LIB_liberal_2;Pan-African Party;;;;;;;;;;;;;
LIB_liberal;True Whig Party;;;;;;;;;;;;;
LIB_reactionary;Nationalist Party;;;;;;;;;;;;;
LIB_socialist;African Revolutionary Party;;;;;;;;;;;;;
LIT_anarcho_liberal;Tautos Paûangos Partija;;;;;;;;;;;;;
LIT_communist;Lietuvos Komunistu Partija;;;;;;;;;;;;;
LIT_conservative_2;LKDP;;;;;;;;;;;;;
LIT_conservative;Lietuvos Darbo Federacija;;;;;;;;;;;;;
LIT_fascist;Lietuvos äauliu Sajunga;;;;;;;;;;;;;
LIT_liberal_2;Lietuvos Valstieciu Liaudininku Sajunga;;;;;;;;;;;;;
LIT_liberal;Lietuviu Demokratu Partij;;;;;;;;;;;;;
LIT_reactionary_2;Lietuviu Tautininku Sajunga;;;;;;;;;;;;;
LIT_reactionary;Monarchizmas Frakcija;;;;;;;;;;;;;
LIT_socialist;LSDP;;;;;;;;;;;;;
LIV_anarcho_liberal;Latvijas Radikaldemokratu Partija;;;;;;;;;;;;;
LIV_communist;Latvijas Komunistiska Partija;;;;;;;;;;;;;
LIV_conservative_2;Kristigo Zemnieku un Katolu Partija;;;;;;;;;;;;;
LIV_conservative;Latvieöu Zemnieku Savieniba;;;;;;;;;;;;;
LIV_fascist;Perkonkrusts;;;;;;;;;;;;;
LIV_liberal_2;Blodnieka Partija;;;;;;;;;;;;;
LIV_liberal;Demokratiskais Centrs;;;;;;;;;;;;;
LIV_reactionary_2;Nacionala Apvieniba;;;;;;;;;;;;;
LIV_reactionary;Rojalistu Partija;;;;;;;;;;;;;
LIV_socialist_2;Mazinieki;;;;;;;;;;;;;
LIV_socialist;LSDSP;;;;;;;;;;;;;
